season,week,cutline_type,key,raw_cutline,shrunk_cutline,base_cutline
2023,2,slot,TE,8.600000000000001,8.780000000000001,8.9
2023,2,slot,FLEX,9.1,8.64,7.95
2023,2,slot,SF,15.380000000000004,14.060000000000002,12.739999999999998
2023,2,position,QB,15.380000000000004,13.928,12.739999999999998
2023,2,position,RB,9.3,8.715000000000002,8.0
2023,2,position,WR,9.1,8.605,8.0
2023,2,position,TE,8.600000000000001,8.33,8.15
2023,3,slot,QB,20.6,19.741999999999997,19.04
2023,3,slot,RB,9.5,9.995000000000001,10.6
2023,3,slot,WR,12.2,11.3675,10.350000000000001
2023,3,slot,TE,8.3,8.66,8.9
2023,3,slot,FLEX,8.0,7.98,7.95
2023,3,slot,SF,14.240000000000002,13.49,12.739999999999998
2023,3,position,QB,14.240000000000002,13.415,12.739999999999998
2023,3,position,RB,8.0,8.0,8.0
2023,3,position,WR,8.0,8.0,8.0
2023,3,position,TE,8.3,8.21,8.15
2023,4,slot,QB,21.840000000000003,20.3,19.04
2023,4,slot,RB,9.3,9.885000000000002,10.6
2023,4,slot,WR,10.5,10.432500000000001,10.350000000000001
2023,4,slot,TE,9.4,9.1,8.9
2023,4,slot,FLEX,8.100000000000001,8.040000000000001,7.95
2023,4,slot,SF,12.7,12.719999999999999,12.739999999999998
2023,4,position,QB,12.7,12.721999999999998,12.739999999999998
2023,4,position,RB,8.100000000000001,8.055000000000001,8.0
2023,4,position,WR,8.3,8.165000000000001,8.0
2023,4,position,TE,8.3,8.21,8.15
2023,5,slot,QB,19.24,19.129999999999995,19.04
2023,5,slot,RB,11.0,10.82,10.6
2023,5,slot,WR,9.1,9.662500000000001,10.350000000000001
2023,5,slot,TE,10.6,9.58,8.9
2023,5,slot,FLEX,7.6,7.74,7.95
2023,5,slot,SF,9.94,11.34,12.739999999999998
2023,5,position,QB,9.94,11.479999999999999,12.739999999999998
2023,5,position,RB,7.6,7.779999999999999,8.0
2023,5,position,WR,7.7,7.835000000000001,8.0
2023,5,position,TE,7.6,7.93,8.15
2023,6,slot,QB,16.080000000000002,17.708,19.04
2023,6,slot,RB,10.5,10.545,10.6
2023,6,slot,WR,10.3,10.322500000000002,10.350000000000001
2023,6,slot,TE,8.2,8.62,8.9
2023,6,slot,FLEX,7.7,7.800000000000001,7.95
2023,6,slot,SF,10.1,11.419999999999998,12.739999999999998
2023,6,position,QB,10.1,11.552,12.739999999999998
2023,6,position,RB,7.7,7.835000000000001,8.0
2023,6,position,WR,7.7,7.835000000000001,8.0
2023,6,position,TE,8.0,8.09,8.15
2023,7,slot,QB,17.439999999999998,18.319999999999997,19.04
2023,7,slot,RB,11.1,10.875,10.6
2023,7,slot,WR,9.3,9.7725,10.350000000000001
2023,7,slot,TE,8.2,8.62,8.9
2023,7,slot,FLEX,7.5,7.68,7.95
2023,7,slot,SF,12.78,12.759999999999998,12.739999999999998
2023,7,position,QB,12.78,12.758,12.739999999999998
2023,7,position,RB,7.6,7.779999999999999,8.0
2023,7,position,WR,7.5,7.725,8.0
2023,7,position,TE,7.5,7.89,8.15
2023,8,slot,QB,21.38,20.092999999999996,19.04
2023,8,slot,RB,10.4,10.49,10.6
2023,8,slot,WR,11.3,10.872500000000002,10.350000000000001
2023,8,slot,TE,12.7,10.42,8.9
2023,8,slot,FLEX,9.0,8.58,7.95
2023,8,slot,SF,12.9,12.82,12.739999999999998
2023,8,position,QB,12.9,12.812,12.739999999999998
2023,8,position,RB,9.0,8.55,8.0
2023,8,position,WR,9.0,8.55,8.0
2023,8,position,TE,9.8,8.81,8.15
2023,9,slot,QB,16.74,18.005,19.04
2023,9,slot,RB,9.8,10.16,10.6
2023,9,slot,WR,8.100000000000001,9.1125,10.350000000000001
2023,9,slot,TE,11.4,9.9,8.9
2023,9,slot,FLEX,7.6,7.74,7.95
2023,9,slot,SF,9.02,10.879999999999999,12.739999999999998
2023,9,position,QB,9.02,11.065999999999999,12.739999999999998
2023,9,position,RB,7.6,7.779999999999999,8.0
2023,9,position,WR,7.7,7.835000000000001,8.0
2023,9,position,TE,9.6,8.73,8.15
2023,10,slot,QB,18.72,18.896,19.04
2023,10,slot,RB,11.7,11.205,10.6
2023,10,slot,WR,10.6,10.4875,10.350000000000001
2023,10,slot,TE,8.8,8.86,8.9
2023,10,slot,FLEX,7.4,7.620000000000001,7.95
2023,10,slot,SF,9.2,10.969999999999999,12.739999999999998
2023,10,position,QB,9.2,11.146999999999998,12.739999999999998
2023,10,position,RB,8.0,8.0,8.0
2023,10,position,WR,7.6,7.779999999999999,8.0
2023,10,position,TE,7.4,7.85,8.15
2023,11,slot,QB,18.9,18.976999999999997,19.04
2023,11,slot,RB,10.2,10.379999999999999,10.6
2023,11,slot,WR,9.2,9.717500000000001,10.350000000000001
2023,11,slot,TE,7.5,8.34,8.9
2023,11,slot,FLEX,6.9,7.32,7.95
2023,11,slot,SF,12.52,12.629999999999999,12.739999999999998
2023,11,position,QB,12.52,12.640999999999998,12.739999999999998
2023,11,position,RB,7.300000000000001,7.615,8.0
2023,11,position,WR,6.9,7.3950000000000005,8.0
2023,11,position,TE,6.9,7.65,8.15
2023,12,slot,QB,18.18,18.653,19.04
2023,12,slot,RB,10.2,10.379999999999999,10.6
2023,12,slot,WR,11.6,11.037500000000001,10.350000000000001
2023,12,slot,TE,7.8,8.46,8.9
2023,12,slot,FLEX,8.0,7.98,7.95
2023,12,slot,SF,11.46,12.1,12.739999999999998
2023,12,position,QB,11.46,12.164,12.739999999999998
2023,12,position,RB,8.0,8.0,8.0
2023,12,position,WR,8.0,8.0,8.0
2023,12,position,TE,7.8,8.01,8.15
2023,13,slot,QB,19.18,19.102999999999998,19.04
2023,13,slot,RB,9.4,9.940000000000001,10.6
2023,13,slot,WR,9.9,10.102500000000001,10.350000000000001
2023,13,slot,TE,8.5,8.74,8.9
2023,13,slot,FLEX,7.1000000000000005,7.4399999999999995,7.95
2023,13,slot,SF,8.940000000000001,10.84,12.739999999999998
2023,13,position,QB,8.940000000000001,11.030000000000001,12.739999999999998
2023,13,position,RB,7.2,7.5600000000000005,8.0
2023,13,position,WR,7.1000000000000005,7.505000000000001,8.0
2023,13,position,TE,7.1000000000000005,7.73,8.15
2023,14,slot,QB,20.34,19.625,19.04
2023,14,slot,RB,12.0,11.370000000000001,10.6
2023,14,slot,WR,9.8,10.047500000000001,10.350000000000001
2023,14,slot,TE,9.7,9.219999999999999,8.9
2023,14,slot,FLEX,8.2,8.1,7.95
2023,14,slot,SF,13.64,13.19,12.739999999999998
2023,14,position,QB,13.64,13.145,12.739999999999998
2023,14,position,RB,8.2,8.11,8.0
2023,14,position,WR,8.2,8.11,8.0
2023,14,position,TE,8.4,8.25,8.15
2023,15,slot,QB,18.52,18.805999999999997,19.04
2023,15,slot,RB,9.8,10.16,10.6
2023,15,slot,WR,9.6,9.9375,10.350000000000001
2023,15,slot,TE,10.8,9.66,8.9
2023,15,slot,FLEX,7.9,7.92,7.95
2023,15,slot,SF,13.86,13.299999999999999,12.739999999999998
2023,15,position,QB,13.86,13.244,12.739999999999998
2023,15,position,RB,8.0,8.0,8.0
2023,15,position,WR,7.9,7.945,8.0
2023,15,position,TE,7.9,8.05,8.15
2023,16,slot,QB,20.72,19.796,19.04
2023,16,slot,RB,11.6,11.149999999999999,10.6
2023,16,slot,WR,11.3,10.872500000000002,10.350000000000001
2023,16,slot,TE,10.6,9.58,8.9
2023,16,slot,FLEX,8.7,8.4,7.95
2023,16,slot,SF,16.44,14.59,12.739999999999998
2023,16,position,QB,16.44,14.405,12.739999999999998
2023,16,position,RB,8.7,8.385,8.0
2023,16,position,WR,8.7,8.385,8.0
2023,16,position,TE,8.7,8.37,8.15
2023,17,slot,QB,19.18,19.102999999999998,19.04
2023,17,slot,RB,13.1,11.975,10.6
2023,17,slot,WR,10.4,10.377500000000001,10.350000000000001
2023,17,slot,TE,9.0,8.94,8.9
2023,17,slot,FLEX,8.4,8.22,7.95
2023,17,slot,SF,13.260000000000002,13.0,12.739999999999998
2023,17,position,QB,13.260000000000002,12.974,12.739999999999998
2023,17,position,RB,9.1,8.605,8.0
2023,17,position,WR,8.4,8.22,8.0
2023,17,position,TE,8.4,8.25,8.15
2023,18,slot,QB,18.040000000000003,18.59,19.04
2023,18,slot,RB,11.3,10.985,10.6
2023,18,slot,WR,10.8,10.597500000000002,10.350000000000001
2023,18,slot,TE,9.9,9.3,8.9
2023,18,slot,FLEX,7.9,7.92,7.95
2023,18,slot,SF,13.08,12.91,12.739999999999998
2023,18,position,QB,13.08,12.892999999999999,12.739999999999998
2023,18,position,RB,7.9,7.945,8.0
2023,18,position,WR,8.0,8.0,8.0
2023,18,position,TE,8.3,8.21,8.15
2024,1,slot,QB,16.42,18.268,19.78
2024,1,slot,RB,13.6,12.925,12.1
2024,1,slot,WR,9.5,10.13,10.9
2024,1,slot,TE,6.0,7.89,9.149999999999999
2024,1,slot,FLEX,8.4,8.46,8.55
2024,1,slot,SF,11.02,11.985,12.950000000000001
2024,1,position,QB,11.02,12.081500000000002,12.950000000000001
2024,1,position,RB,8.4,8.512500000000001,8.65
2024,1,position,WR,8.6,8.6225,8.649999999999999
2024,1,position,TE,6.0,7.47,8.45
2024,2,slot,QB,16.380000000000003,18.25,19.78
2024,2,slot,RB,13.3,12.760000000000002,12.1
2024,2,slot,WR,8.8,9.745000000000001,10.9
2024,2,slot,TE,7.3,8.41,9.149999999999999
2024,2,slot,FLEX,7.1000000000000005,7.68,8.55
2024,2,slot,SF,12.920000000000002,12.935000000000002,12.950000000000001
2024,2,position,QB,12.920000000000002,12.936500000000002,12.950000000000001
2024,2,position,RB,7.1000000000000005,7.797500000000001,8.65
2024,2,position,WR,7.1000000000000005,7.7975,8.649999999999999
2024,2,position,TE,7.3,7.989999999999999,8.45
2024,3,slot,QB,21.040000000000003,20.347,19.78
2024,3,slot,RB,11.1,11.55,12.1
2024,3,slot,WR,11.4,11.175,10.9
2024,3,slot,TE,6.7,8.17,9.149999999999999
2024,3,slot,FLEX,8.7,8.64,8.55
2024,3,slot,SF,13.599999999999998,13.274999999999999,12.950000000000001
2024,3,position,QB,13.599999999999998,13.2425,12.950000000000001
2024,3,position,RB,8.8,8.732500000000002,8.65
2024,3,position,WR,8.7,8.6775,8.649999999999999
2024,3,position,TE,6.7,7.75,8.45
2024,4,slot,QB,16.74,18.412,19.78
2024,4,slot,RB,12.6,12.375,12.1
2024,4,slot,WR,11.5,11.23,10.9
2024,4,slot,TE,8.3,8.809999999999999,9.149999999999999
2024,4,slot,FLEX,9.0,8.82,8.55
2024,4,slot,SF,11.6,12.275,12.950000000000001
2024,4,position,QB,11.6,12.342500000000001,12.950000000000001
2024,4,position,RB,9.0,8.842500000000001,8.65
2024,4,position,WR,9.1,8.897499999999999,8.649999999999999
2024,4,position,TE,8.3,8.39,8.45
2024,5,slot,QB,22.08,20.814999999999998,19.78
2024,5,slot,RB,11.7,11.88,12.1
2024,5,slot,WR,11.1,11.010000000000002,10.9
2024,5,slot,TE,10.0,9.489999999999998,9.149999999999999
2024,5,slot,FLEX,9.1,8.88,8.55
2024,5,slot,SF,12.6,12.775,12.950000000000001
2024,5,position,QB,12.6,12.7925,12.950000000000001
2024,5,position,RB,9.1,8.8975,8.65
2024,5,position,WR,9.5,9.1175,8.649999999999999
2024,5,position,TE,9.3,8.79,8.45
2024,6,slot,QB,20.74,20.212,19.78
2024,6,slot,RB,12.8,12.485000000000001,12.1
2024,6,slot,WR,9.8,10.295000000000002,10.9
2024,6,slot,TE,8.8,9.01,9.149999999999999
2024,6,slot,FLEX,8.3,8.4,8.55
2024,6,slot,SF,12.5,12.725000000000001,12.950000000000001
2024,6,position,QB,12.5,12.7475,12.950000000000001
2024,6,position,RB,8.5,8.5675,8.65
2024,6,position,WR,8.3,8.4575,8.649999999999999
2024,6,position,TE,8.5,8.469999999999999,8.45
2024,7,slot,QB,17.78,18.880000000000003,19.78
2024,7,slot,RB,13.1,12.65,12.1
2024,7,slot,WR,8.0,9.305,10.9
2024,7,slot,TE,10.8,9.809999999999999,9.149999999999999
2024,7,slot,FLEX,7.6,7.98,8.55
2024,7,slot,SF,9.9,11.425,12.950000000000001
2024,7,position,QB,9.9,11.5775,12.950000000000001
2024,7,position,RB,7.9,8.2375,8.65
2024,7,position,WR,7.7,8.1275,8.649999999999999
2024,7,position,TE,7.6,8.11,8.45
2024,8,slot,QB,22.300000000000004,20.914,19.78
2024,8,slot,RB,13.2,12.705,12.1
2024,8,slot,WR,11.6,11.285,10.9
2024,8,slot,TE,12.1,10.329999999999998,9.149999999999999
2024,8,slot,FLEX,10.4,9.66,8.55
2024,8,slot,SF,14.66,13.805,12.950000000000001
2024,8,position,QB,14.66,13.7195,12.950000000000001
2024,8,position,RB,10.4,9.6125,8.65
2024,8,position,WR,10.4,9.6125,8.649999999999999
2024,8,position,TE,11.1,9.51,8.45
2024,9,slot,QB,19.56,19.680999999999997,19.78
2024,9,slot,RB,12.0,12.045000000000002,12.1
2024,9,slot,WR,10.0,10.405000000000001,10.9
2024,9,slot,TE,10.6,9.73,9.149999999999999
2024,9,slot,FLEX,8.9,8.76,8.55
2024,9,slot,SF,13.44,13.195,12.950000000000001
2024,9,position,QB,13.44,13.1705,12.950000000000001
2024,9,position,RB,9.4,9.0625,8.65
2024,9,position,WR,8.9,8.7875,8.649999999999999
2024,9,position,TE,9.0,8.67,8.45
2024,10,slot,QB,18.1,19.024,19.78
2024,10,slot,RB,10.3,11.110000000000001,12.1
2024,10,slot,WR,7.800000000000001,9.195,10.9
2024,10,slot,TE,8.100000000000001,8.73,9.149999999999999
2024,10,slot,FLEX,7.0,7.620000000000001,8.55
2024,10,slot,SF,8.940000000000001,10.945,12.950000000000001
2024,10,position,QB,8.940000000000001,11.145500000000002,12.950000000000001
2024,10,position,RB,7.0,7.742500000000001,8.65
2024,10,position,WR,7.0,7.7425,8.649999999999999
2024,10,position,TE,7.2,7.949999999999999,8.45
2024,11,slot,QB,23.52,21.463,19.78
2024,11,slot,RB,10.6,11.275,12.1
2024,11,slot,WR,11.0,10.955000000000002,10.9
2024,11,slot,TE,8.600000000000001,8.93,9.149999999999999
2024,11,slot,FLEX,7.9,8.16,8.55
2024,11,slot,SF,15.84,14.395,12.950000000000001
2024,11,position,QB,15.84,14.2505,12.950000000000001
2024,11,position,RB,8.3,8.4575,8.65
2024,11,position,WR,7.9,8.2375,8.649999999999999
2024,11,position,TE,8.4,8.43,8.45
2024,12,slot,QB,17.980000000000004,18.970000000000002,19.78
2024,12,slot,RB,8.2,9.955,12.1
2024,12,slot,WR,9.2,9.965,10.9
2024,12,slot,TE,12.8,10.61,9.149999999999999
2024,12,slot,FLEX,7.4,7.860000000000001,8.55
2024,12,slot,SF,12.98,12.965,12.950000000000001
2024,12,position,QB,12.98,12.9635,12.950000000000001
2024,12,position,RB,7.4,7.9625,8.65
2024,12,position,WR,7.5,8.0175,8.649999999999999
2024,12,position,TE,7.9,8.23,8.45
2024,13,slot,QB,20.0,19.879,19.78
2024,13,slot,RB,12.2,12.155000000000001,12.1
2024,13,slot,WR,11.0,10.955000000000002,10.9
2024,13,slot,TE,12.2,10.37,9.149999999999999
2024,13,slot,FLEX,9.1,8.88,8.55
2024,13,slot,SF,15.62,14.285,12.950000000000001
2024,13,position,QB,15.62,14.1515,12.950000000000001
2024,13,position,RB,9.4,9.0625,8.65
2024,13,position,WR,9.1,8.897499999999999,8.649999999999999
2024,13,position,TE,9.2,8.75,8.45
2024,14,slot,QB,17.96,18.961,19.78
2024,14,slot,RB,12.5,12.32,12.1
2024,14,slot,WR,10.8,10.845000000000002,10.9
2024,14,slot,TE,8.5,8.89,9.149999999999999
2024,14,slot,FLEX,7.5,7.92,8.55
2024,14,slot,SF,13.32,13.135000000000002,12.950000000000001
2024,14,position,QB,13.32,13.116500000000002,12.950000000000001
2024,14,position,RB,8.2,8.4025,8.65
2024,14,position,WR,7.5,8.0175,8.649999999999999
2024,14,position,TE,7.9,8.23,8.45
2024,15,slot,QB,17.56,18.781,19.78
2024,15,slot,RB,11.6,11.825,12.1
2024,15,slot,WR,11.0,10.955000000000002,10.9
2024,15,slot,TE,9.1,9.129999999999999,9.149999999999999
2024,15,slot,FLEX,8.3,8.4,8.55
2024,15,slot,SF,11.24,12.095,12.950000000000001
2024,15,position,QB,11.24,12.180500000000002,12.950000000000001
2024,15,position,RB,8.4,8.512500000000001,8.65
2024,15,position,WR,8.3,8.4575,8.649999999999999
2024,15,position,TE,9.0,8.67,8.45
2024,16,slot,QB,21.360000000000003,20.491,19.78
2024,16,slot,RB,12.4,12.265,12.1
2024,16,slot,WR,10.5,10.68,10.9
2024,16,slot,TE,9.2,9.169999999999998,9.149999999999999
2024,16,slot,FLEX,9.0,8.82,8.55
2024,16,slot,SF,14.38,13.665000000000001,12.950000000000001
2024,16,position,QB,14.38,13.593500000000002,12.950000000000001
2024,16,position,RB,9.0,8.842500000000001,8.65
2024,16,position,WR,9.0,8.8425,8.649999999999999
2024,16,position,TE,9.2,8.75,8.45
2024,17,slot,QB,24.44,21.877000000000002,19.78
2024,17,slot,RB,9.3,10.560000000000002,12.1
2024,17,slot,WR,13.1,12.11,10.9
2024,17,slot,TE,12.2,10.37,9.149999999999999
2024,17,slot,FLEX,9.1,8.88,8.55
2024,17,slot,SF,15.300000000000004,14.125000000000004,12.950000000000001
2024,17,position,QB,15.300000000000004,14.007500000000004,12.950000000000001
2024,17,position,RB,9.1,8.8975,8.65
2024,17,position,WR,9.2,8.952499999999999,8.649999999999999
2024,17,position,TE,9.3,8.79,8.45
2024,18,slot,QB,22.74,21.112000000000002,19.78
2024,18,slot,RB,10.7,11.33,12.1
2024,18,slot,WR,11.4,11.175,10.9
2024,18,slot,TE,12.7,10.57,9.149999999999999
2024,18,slot,FLEX,8.8,8.700000000000001,8.55
2024,18,slot,SF,12.36,12.655000000000001,12.950000000000001
2024,18,position,QB,12.36,12.6845,12.950000000000001
2024,18,position,RB,8.8,8.732500000000002,8.65
2024,18,position,WR,8.8,8.7325,8.649999999999999
2024,18,position,TE,9.8,8.99,8.45
2025,1,slot,QB,24.02,21.732,19.860000000000003
2025,1,slot,RB,12.4,11.995000000000001,11.5
2025,1,slot,WR,9.3,9.412500000000001,9.55
2025,1,slot,TE,10.1,10.01,9.95
2025,1,slot,FLEX,8.100000000000001,8.06,8.0
2025,1,slot,SF,12.2,12.32,12.44
2025,1,position,QB,12.2,12.332,12.44
2025,1,position,RB,8.100000000000001,8.0775,8.05
2025,1,position,WR,8.5,8.275,8.0
2025,1,position,TE,8.600000000000001,8.450000000000001,8.35
2025,2,slot,QB,21.32,20.517000000000003,19.860000000000003
2025,2,slot,RB,13.6,12.655000000000001,11.5
2025,2,slot,WR,12.5,11.172500000000001,9.55
2025,2,slot,TE,8.5,9.370000000000001,9.95
2025,2,slot,FLEX,9.2,8.719999999999999,8.0
2025,2,slot,SF,16.98,14.71,12.44
2025,2,position,QB,16.98,14.483,12.44
2025,2,position,RB,9.3,8.7375,8.05
2025,2,position,WR,9.2,8.66,8.0
2025,2,position,TE,8.5,8.41,8.35
2025,3,slot,QB,16.68,18.429000000000002,19.860000000000003
2025,3,slot,RB,10.6,11.004999999999999,11.5
2025,3,slot,WR,10.7,10.182500000000001,9.55
2025,3,slot,TE,9.1,9.61,9.95
2025,3,slot,FLEX,8.1,8.059999999999999,8.0
2025,3,slot,SF,12.68,12.559999999999999,12.44
2025,3,position,QB,12.68,12.548,12.44
2025,3,position,RB,8.1,8.0775,8.05
2025,3,position,WR,8.100000000000001,8.055000000000001,8.0
2025,3,position,TE,8.100000000000001,8.25,8.35
2025,4,slot,QB,19.840000000000003,19.851000000000003,19.860000000000003
2025,4,slot,RB,13.4,12.545000000000002,11.5
2025,4,slot,WR,9.1,9.3025,9.55
2025,4,slot,TE,9.8,9.89,9.95
2025,4,slot,FLEX,8.8,8.48,8.0
2025,4,slot,SF,13.94,13.19,12.44
2025,4,position,QB,13.94,13.114999999999998,12.44
2025,4,position,RB,8.9,8.517500000000002,8.05
2025,4,position,WR,8.8,8.440000000000001,8.0
2025,4,position,TE,9.0,8.61,8.35
2025,5,slot,QB,22.18,20.904,19.860000000000003
2025,5,slot,RB,12.1,11.83,11.5
2025,5,slot,WR,10.0,9.7975,9.55
2025,5,slot,TE,13.2,11.25,9.95
2025,5,slot,FLEX,8.9,8.54,8.0
2025,5,slot,SF,15.579999999999998,14.009999999999998,12.44
2025,5,position,QB,15.579999999999998,13.852999999999998,12.44
2025,5,position,RB,8.9,8.517500000000002,8.05
2025,5,position,WR,8.9,8.495000000000001,8.0
2025,5,position,TE,9.3,8.73,8.35
2025,6,slot,QB,19.880000000000003,19.869,19.860000000000003
2025,6,slot,RB,7.9,9.52,11.5
2025,6,slot,WR,9.1,9.3025,9.55
2025,6,slot,TE,10.8,10.29,9.95
2025,6,slot,FLEX,7.4,7.640000000000001,8.0
2025,6,slot,SF,14.6,13.52,12.44
2025,6,position,QB,14.6,13.411999999999999,12.44
2025,6,position,RB,7.4,7.692500000000001,8.05
2025,6,position,WR,7.5,7.725,8.0
2025,6,position,TE,7.6,8.05,8.35
2025,7,slot,QB,22.56,21.075000000000003,19.860000000000003
2025,7,slot,RB,10.6,11.004999999999999,11.5
2025,7,slot,WR,9.7,9.6325,9.55
2025,7,slot,TE,12.4,10.93,9.95
2025,7,slot,FLEX,7.5,7.7,8.0
2025,7,slot,SF,10.52,11.48,12.44
2025,7,position,QB,10.52,11.576,12.44
2025,7,position,RB,7.5,7.7475000000000005,8.05
2025,7,position,WR,7.5,7.725,8.0
2025,7,position,TE,7.7,8.09,8.35
2025,8,slot,QB,22.96,21.255000000000003,19.860000000000003
2025,8,slot,RB,10.4,10.895,11.5
2025,8,slot,WR,10.5,10.072500000000002,9.55
2025,8,slot,TE,9.3,9.690000000000001,9.95
2025,8,slot,FLEX,7.800000000000001,7.880000000000001,8.0
2025,8,slot,SF,11.32,11.879999999999999,12.44
2025,8,position,QB,11.32,11.936,12.44
2025,8,position,RB,7.9,7.967500000000001,8.05
2025,8,position,WR,7.800000000000001,7.890000000000001,8.0
2025,8,position,TE,7.800000000000001,8.13,8.35
2025,9,slot,QB,24.84,22.101,19.860000000000003
2025,9,slot,RB,10.7,11.059999999999999,11.5
2025,9,slot,WR,9.5,9.5225,9.55
2025,9,slot,TE,10.2,10.05,9.95
2025,9,slot,FLEX,8.2,8.12,8.0
2025,9,slot,SF,14.079999999999998,13.259999999999998,12.44
2025,9,position,QB,14.079999999999998,13.177999999999999,12.44
2025,9,position,RB,8.3,8.1875,8.05
2025,9,position,WR,8.2,8.11,8.0
2025,9,position,TE,8.8,8.530000000000001,8.35
2025,10,slot,QB,19.340000000000003,19.626000000000005,19.860000000000003
2025,10,slot,RB,11.6,11.555,11.5
2025,10,slot,WR,10.1,9.852500000000001,9.55
2025,10,slot,TE,9.1,9.61,9.95
2025,10,slot,FLEX,7.9,7.94,8.0
2025,10,slot,SF,10.82,11.629999999999999,12.44
2025,10,position,QB,10.82,11.711,12.44
2025,10,position,RB,7.9,7.967500000000001,8.05
2025,10,position,WR,7.9,7.945,8.0
2025,10,position,TE,8.5,8.41,8.35
2025,11,slot,QB,15.44,17.871000000000002,19.860000000000003
2025,11,slot,RB,12.5,12.05,11.5
2025,11,slot,WR,8.2,8.807500000000001,9.55
2025,11,slot,TE,8.100000000000001,9.21,9.95
2025,11,slot,FLEX,7.300000000000001,7.58,8.0
2025,11,slot,SF,11.04,11.739999999999998,12.44
2025,11,position,QB,11.04,11.809999999999999,12.44
2025,11,position,RB,7.4,7.692500000000001,8.05
2025,11,position,WR,7.300000000000001,7.615,8.0
2025,11,position,TE,8.100000000000001,8.25,8.35
2025,12,slot,QB,17.14,18.636000000000003,19.860000000000003
2025,12,slot,RB,10.8,11.115000000000002,11.5
2025,12,slot,WR,9.4,9.467500000000001,9.55
2025,12,slot,TE,8.5,9.370000000000001,9.95
2025,12,slot,FLEX,7.0,7.4,8.0
2025,12,slot,SF,8.26,10.35,12.44
2025,12,position,QB,8.26,10.559000000000001,12.44
2025,12,position,RB,7.2,7.582500000000001,8.05
2025,12,position,WR,7.0,7.450000000000001,8.0
2025,12,position,TE,7.0,7.8100000000000005,8.35
2025,13,slot,QB,19.64,19.761000000000003,19.860000000000003
2025,13,slot,RB,13.2,12.434999999999999,11.5
2025,13,slot,WR,9.7,9.6325,9.55
2025,13,slot,TE,9.8,9.89,9.95
2025,13,slot,FLEX,9.0,8.6,8.0
2025,13,slot,SF,13.36,12.899999999999999,12.44
2025,13,position,QB,13.36,12.854,12.44
2025,13,position,RB,9.1,8.627500000000001,8.05
2025,13,position,WR,9.0,8.55,8.0
2025,13,position,TE,9.3,8.73,8.35
2025,14,slot,QB,19.36,19.635,19.860000000000003
2025,14,slot,RB,11.4,11.445,11.5
2025,14,slot,WR,8.2,8.807500000000001,9.55
2025,14,slot,TE,10.7,10.25,9.95
2025,14,slot,FLEX,7.7,7.82,8.0
2025,14,slot,SF,11.079999999999998,11.759999999999998,12.44
2025,14,position,QB,11.079999999999998,11.828,12.44
2025,14,position,RB,7.7,7.857500000000001,8.05
2025,14,position,WR,7.7,7.835000000000001,8.0
2025,14,position,TE,8.2,8.29,8.35
2025,15,slot,QB,22.14,20.886000000000003,19.860000000000003
2025,15,slot,RB,11.9,11.72,11.5
2025,15,slot,WR,9.6,9.5775,9.55
2025,15,slot,TE,10.5,10.17,9.95
2025,15,slot,FLEX,8.5,8.3,8.0
2025,15,slot,SF,15.0,13.719999999999999,12.44
2025,15,position,QB,15.0,13.591999999999999,12.44
2025,15,position,RB,8.8,8.462500000000002,8.05
2025,15,position,WR,8.5,8.275,8.0
2025,15,position,TE,8.600000000000001,8.450000000000001,8.35
2025,16,slot,QB,19.4,19.653,19.860000000000003
2025,16,slot,RB,13.4,12.545000000000002,11.5
2025,16,slot,WR,9.5,9.5225,9.55
2025,16,slot,TE,12.4,10.93,9.95
2025,16,slot,FLEX,8.8,8.48,8.0
2025,16,slot,SF,13.24,12.84,12.44
2025,16,position,QB,13.24,12.8,12.44
2025,16,position,RB,9.5,8.8475,8.05
2025,16,position,WR,8.8,8.440000000000001,8.0
2025,16,position,TE,10.7,9.29,8.35
2025,17,slot,QB,20.4,20.103,19.860000000000003
2025,17,slot,RB,10.3,10.84,11.5
2025,17,slot,WR,9.8,9.6875,9.55
2025,17,slot,TE,11.5,10.57,9.95
2025,17,slot,FLEX,7.800000000000001,7.880000000000001,8.0
2025,17,slot,SF,9.44,10.94,12.44
2025,17,position,QB,9.44,11.09,12.44
2025,17,position,RB,8.0,8.0225,8.05
2025,17,position,WR,7.9,7.945,8.0
2025,17,position,TE,7.800000000000001,8.13,8.35
2025,18,slot,QB,17.259999999999998,18.69,19.860000000000003
2025,18,slot,RB,9.9,10.620000000000001,11.5
2025,18,slot,WR,7.4,8.3675,9.55
2025,18,slot,TE,9.3,9.690000000000001,9.95
2025,18,slot,FLEX,6.7,7.22,8.0
2025,18,slot,SF,9.2,10.82,12.44
2025,18,position,QB,9.2,10.982,12.44
2025,18,position,RB,6.7,7.307500000000001,8.05
2025,18,position,WR,6.7,7.285,8.0
2025,18,position,TE,7.0,7.8100000000000005,8.35
