season,week,player_id,player,team,position,opponent,projected_points,source,loaded_at
2025,18,22490,Trevor Lawrence,JAX,QB,TEN,20.7,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24958,Drake Maye,NE,QB,MIA,20.6,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,26082,Jaxson Dart,NYG,QB,DAL,20.4,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23189,Bijan Robinson,ATL,RB,NO,19.2,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,18055,Dak Prescott,DAL,QB,NYG,19.1,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,18877,Christian McCaffrey,SF,RB,SEA,18.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,9038,Matthew Stafford,LAR,QB,ARI,18.5,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23200,Jahmyr Gibbs,DET,RB,CHI,18.4,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24927,Caleb Williams,CHI,QB,DET,17.9,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,19781,Lamar Jackson,BAL,QB,PIT,17.5,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24172,Puka Nacua,LAR,WR,ARI,17.5,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23157,Jaxon Smith-Njigba,SEA,WR,SF,17.4,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,21693,Joe Burrow,CIN,QB,CLE,17.4,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,25069,Bo Nix,DEN,QB,LAC,17.4,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,17922,Jared Goff,DET,QB,CHI,17.4,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,19790,Baker Mayfield,TB,QB,CAR,17.2,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23241,Brock Purdy,SF,QB,SEA,17.1,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23187,Tyler Shough,NO,QB,ATL,16.5,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,17959,Derrick Henry,BAL,RB,PIT,16.2,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,22564,Ja'Marr Chase,CIN,WR,CLE,16.0,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,19812,Sam Darnold,SEA,QB,SF,15.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,18018,Jacoby Brissett,ARI,QB,LAR,15.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23132,Bryce Young,CAR,QB,TB,15.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23239,C.J. Stroud,HOU,QB,IND,15.6,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,21682,Jonathan Taylor,IND,RB,HOU,15.4,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23212,Kyren Williams,LAR,RB,ARI,15.2,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23247,James Cook,BUF,RB,NYJ,14.6,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,22587,Amon-Ra St. Brown,DET,WR,CHI,14.5,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,2593,Aaron Rodgers,PIT,QB,BAL,14.2,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,21696,Travis Etienne Jr.,JAX,RB,TEN,14.1,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,26079,Shedeur Sanders,CLE,QB,CIN,14.1,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23251,Trey McBride,ARI,TE,LAR,14.0,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24124,Tanner McKee,PHI,QB,WAS,13.9,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,21679,CeeDee Lamb,DAL,WR,NYG,13.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24374,Chase Brown,CIN,RB,CLE,13.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24956,J.J. McCarthy,MIN,QB,GB,13.6,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,25868,Ashton Jeanty,LV,RB,KC,13.6,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,25944,RJ Harvey,DEN,RB,LAC,13.3,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,14252,Kirk Cousins,ATL,QB,NO,13.2,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24967,Bucky Irving,TB,RB,CAR,13.2,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23153,George Pickens,DAL,WR,NYG,13.1,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23151,Drake London,ATL,WR,NO,12.5,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,6489,Josh Johnson,WAS,QB,PHI,12.1,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,26048,Quinn Ewers,MIA,QB,NE,12.1,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23629,Chris Oladokun,KC,QB,LV,12.0,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,25323,Cam Ward,TEN,QB,JAX,12.0,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,21684,D'Andre Swift,CHI,RB,DET,12.0,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,16597,Mike Evans,TB,WR,CAR,11.9,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,26054,Tetairoa McMillan,CAR,WR,TB,11.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24173,Michael Wilson,ARI,WR,LAR,11.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,24971,Audric Estimé,NO,RB,ATL,11.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23479,Jaylen Warren,PIT,RB,BAL,11.8,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23234,Jameson Williams,DET,WR,CHI,11.7,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,23120,Zay Flowers,BAL,WR,PIT,11.6,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
2025,18,22493,Trey Lance,LAC,QB,DEN,11.6,fantasydata.weekly_projections,2026-04-10T02:02:54.195940+00:00
