season,week,player_id,player,team,position,opponent,projected_points,source,loaded_at
2025,13,23247,James Cook,BUF,RB,PIT,15.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23239,C.J. Stroud,HOU,QB,IND,15.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,16763,Marcus Mariota,WAS,QB,DEN,15.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24120,Rashee Rice,KC,WR,DAL,15.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19812,Sam Darnold,SEA,QB,MIN,15.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20824,Josh Jacobs,GB,RB,DET,14.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22526,Breece Hall,NYJ,RB,ATL,14.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23241,Brock Purdy,SF,QB,CLE,14.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21677,Tua Tagovailoa,MIA,QB,NO,14.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,12831,Tyrod Taylor,NYJ,QB,ATL,13.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,2593,Aaron Rodgers,PIT,QB,BUF,13.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23245,TreVeyon Henderson,NE,RB,NYG,13.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23153,George Pickens,DAL,WR,KC,13.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21679,CeeDee Lamb,DAL,WR,KC,13.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23187,Tyler Shough,NO,QB,MIA,13.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23212,Kyren Williams,LAR,RB,CAR,13.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23251,Trey McBride,ARI,TE,TB,13.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22558,Javonte Williams,DAL,RB,KC,13.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,16470,Davante Adams,LAR,WR,CAR,13.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25868,Ashton Jeanty,LV,RB,LAC,13.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26092,Emeka Egbuka,TB,WR,ARI,13.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25323,Cam Ward,TEN,QB,JAX,13.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21696,Travis Etienne Jr.,JAX,RB,TEN,13.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21952,Rico Dowdle,CAR,RB,LAR,13.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,14252,Kirk Cousins,ATL,QB,NYJ,12.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21756,Nico Collins,HOU,WR,IND,12.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21042,A.J. Brown,PHI,WR,CHI,12.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,14895,Geno Smith,LV,QB,LAC,12.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24374,Chase Brown,CIN,RB,BAL,12.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23479,Jaylen Warren,PIT,RB,BUF,12.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25944,RJ Harvey,DEN,RB,WAS,12.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23120,Zay Flowers,BAL,WR,CIN,12.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22598,Jaylen Waddle,MIA,WR,NO,12.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22565,Chris Olave,NO,WR,MIA,12.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23214,Kenneth Walker III,SEA,RB,MIN,12.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23132,Bryce Young,CAR,QB,LAR,11.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24943,Brock Bowers,LV,TE,LAC,11.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25946,Quinshon Judkins,CLE,RB,SF,11.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25079,Kimani Vidal,LAC,RB,LV,11.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26079,Shedeur Sanders,CLE,QB,SF,11.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25097,Ladd McConkey,LAC,WR,LV,11.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25942,Woody Marks,HOU,RB,IND,11.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21687,DeVonta Smith,PHI,WR,CHI,11.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24967,Bucky Irving,TB,RB,ARI,11.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26083,Max Brosmer,MIN,QB,SEA,11.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21685,Justin Jefferson,MIN,WR,SEA,10.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26054,Tetairoa McMillan,CAR,WR,LAR,10.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,16906,Stefon Diggs,NE,WR,NYG,10.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,15048,Travis Kelce,KC,TE,DAL,10.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25888,Devin Neal,NO,RB,MIA,10.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19800,Courtland Sutton,DEN,WR,WAS,10.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23170,Wan'Dale Robinson,NYG,WR,NE,10.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21744,Michael Pittman Jr.,IND,WR,HOU,10.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19063,George Kittle,SF,TE,CLE,10.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23234,Jameson Williams,DET,WR,GB,10.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24974,Marvin Harrison Jr.,ARI,WR,TB,9.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25092,Tyrone Tracy Jr.,NYG,RB,NE,9.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19045,Aaron Jones Sr.,MIN,RB,SEA,9.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25874,Tyler Warren,IND,TE,HOU,9.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21684,D'Andre Swift,CHI,RB,PHI,9.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20932,Deebo Samuel Sr.,WAS,WR,DEN,9.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24173,Michael Wilson,ARI,WR,TB,9.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24226,Quentin Johnston,LAC,WR,LV,9.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20875,DK Metcalf,PIT,WR,BUF,9.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23847,Bam Knight,ARI,RB,TB,9.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22562,Kenneth Gainwell,PIT,RB,BUF,9.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19803,Mark Andrews,BAL,TE,CIN,9.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24977,Rome Odunze,CHI,WR,PHI,9.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23395,Christian Watson,GB,WR,DET,9.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24924,Xavier Worthy,KC,WR,DAL,9.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23227,Khalil Shakir,BUF,WR,PIT,9.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20876,Jakobi Meyers,JAX,WR,TEN,9.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19863,Dallas Goedert,PHI,TE,CHI,9.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,15076,Keenan Allen,LAC,WR,LV,9.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,18944,Kareem Hunt,KC,RB,DAL,9.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25876,Oronde Gadsden,LAC,TE,LV,8.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23167,Romeo Doubs,GB,WR,DET,8.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20873,Terry McLaurin,WAS,WR,DEN,8.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24973,Troy Franklin,DEN,WR,WAS,8.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21961,Darnell Mooney,ATL,WR,NYJ,8.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20882,David Montgomery,DET,RB,GB,8.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,17975,Hunter Henry,NE,TE,NYG,8.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24143,Parker Washington,JAX,WR,TEN,8.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23138,Jake Ferguson,DAL,TE,KC,8.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24177,Tre Tucker,LV,WR,LAC,8.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23162,Jordan Addison,MIN,WR,SEA,8.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24933,Brian Thomas Jr.,JAX,WR,TEN,8.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26094,Jayden Higgins,HOU,WR,IND,8.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23232,Alec Pierce,IND,WR,HOU,8.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21738,Juwan Johnson,NO,TE,MIA,8.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23173,Zach Charbonnet,SEA,RB,MIN,8.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25952,Kyle Monangai,CHI,RB,PHI,8.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24123,Tyjae Spears,TEN,RB,JAX,7.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19844,DJ Moore,CHI,WR,PHI,7.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23121,Kayshon Boutte,NE,WR,NYG,7.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22508,Kyle Pitts Sr.,ATL,TE,NYJ,7.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20912,Tony Pollard,TEN,RB,JAX,7.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23237,Chris Rodriguez Jr.,WAS,RB,DEN,7.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21717,Jauan Jennings,SF,WR,CLE,7.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24223,Brenton Strange,JAX,TE,TEN,7.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25870,Harold Fannin Jr.,CLE,TE,SF,7.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25934,Tez Johnson,TB,WR,ARI,7.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,14856,Zach Ertz,WAS,TE,DEN,7.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23142,Theo Johnson,NYG,TE,NE,7.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19920,Dalton Schultz,HOU,TE,IND,7.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23371,Isiah Pacheco,KC,RB,DAL,7.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23134,Cade Otton,TB,TE,ARI,7.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23250,Tyler Allgeier,ATL,RB,NYJ,7.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24145,Josh Downs,IND,WR,HOU,7.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25898,Bhayshul Tuten,JAX,RB,TEN,7.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24982,Ricky Pearsall,SF,WR,CLE,6.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22546,Rhamondre Stevenson,NE,RB,NYG,6.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24311,Jaleel McLaughlin,DEN,RB,WAS,6.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25987,Chimere Dike,TEN,WR,JAX,6.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,18882,Cooper Kupp,SEA,WR,MIN,6.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21692,Jerry Jeudy,CLE,WR,SF,6.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23160,John Metchie III,NYJ,WR,ATL,6.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,18880,Chris Godwin Jr.,TB,WR,ARI,6.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24119,Andrei Iosivas,CIN,WR,BAL,6.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,16964,Darren Waller,MIA,TE,NO,6.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25869,Colston Loveland,CHI,TE,PHI,6.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25103,Malik Washington,MIA,WR,NO,6.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20943,Darius Slayton,NYG,WR,NE,6.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25106,AJ Barner,SEA,TE,MIN,6.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24194,Sean Tucker,TB,RB,ARI,6.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20941,Devin Singletary,NYG,RB,NE,6.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23729,Rashid Shaheed,SEA,WR,MIN,6.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19023,Mack Hollins,NE,WR,NYG,6.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19238,Taysom Hill,NO,QB,MIA,6.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21071,Greg Dortch,ARI,WR,TB,6.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25963,Mason Taylor,NYJ,TE,ATL,6.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22553,Michael Carter,ARI,RB,TB,6.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21045,Marquise Brown,KC,WR,DAL,6.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23256,Isaiah Likely,BAL,TE,CIN,6.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23217,Rachaad White,TB,RB,ARI,6.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,18912,Evan Engram,DEN,TE,WAS,5.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21760,Isaiah Hodgins,NYG,WR,NE,5.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19853,Mike Gesicki,CIN,TE,BAL,5.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24309,Emanuel Wilson,GB,RB,DET,5.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25964,Elic Ayomanor,TEN,WR,JAX,5.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19815,Christian Kirk,HOU,WR,IND,5.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24116,Blake Corum,LAR,RB,CAR,5.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22623,Rashod Bateman,BAL,WR,CIN,5.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23364,Jordan Mason,MIN,RB,SEA,5.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26259,Jacory Croskey-Merritt,WAS,RB,DEN,5.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25064,Isaiah Davis,NYJ,RB,ATL,5.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24214,Keaton Mitchell,BAL,RB,CIN,5.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20805,T.J. Hockenson,MIN,TE,SEA,5.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23253,Dontayvion Wicks,GB,WR,DET,5.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22566,Calvin Austin III,PIT,WR,BUF,5.3,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,16830,Tyler Lockett,LV,WR,LAC,5.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24954,Adonai Mitchell,NYJ,WR,ATL,5.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23489,Chig Okonkwo,TEN,TE,JAX,5.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25962,Gunnar Helm,TEN,TE,JAX,5.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24348,Cedric Tillman,CLE,WR,SF,5.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25003,Xavier Legette,CAR,WR,LAR,5.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20837,Ty Johnson,BUF,RB,PIT,5.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,18876,David Njoku,CLE,TE,SF,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19798,Nick Chubb,HOU,RB,IND,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21807,Colby Parkinson,LAR,TE,CAR,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25198,Devaughn Vele,NO,WR,MIA,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25122,Jalen Coker,CAR,WR,LAR,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26044,Luther Burden III,CHI,WR,PHI,4.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25953,Ollie Gordon II,MIA,RB,NO,4.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24180,DeMario Douglas,NE,WR,NYG,4.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21739,Van Jefferson,TEN,WR,JAX,4.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,22507,Pat Freiermuth,PIT,TE,BUF,4.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20939,David Sills V,ATL,WR,NYJ,4.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,18990,Jonnu Smith,PIT,TE,BUF,4.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23368,Jalen Nailor,MIN,WR,SEA,4.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24342,Mitchell Tinsley,CIN,WR,BAL,4.6,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20850,Dawson Knox,BUF,TE,PIT,4.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25975,Pat Bryant,DEN,WR,WAS,4.5,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20361,Ross Dwelley,DET,TE,GB,4.4,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21735,Gabe Davis,BUF,WR,PIT,4.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25889,Dylan Sampson,CLE,RB,SF,4.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,17961,Sterling Shepard,TB,WR,ARI,4.2,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23165,Marvin Mims Jr.,DEN,WR,WAS,4.1,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,18993,Samaje Perine,CIN,RB,BAL,4.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,23136,Darnell Washington,PIT,TE,BUF,4.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,19065,Jeremy McNichols,WAS,RB,DEN,4.0,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,21691,Chuba Hubbard,CAR,RB,LAR,3.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,26101,Isaac TeSlaa,DET,WR,GB,3.9,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,25899,Brashard Smith,KC,RB,DAL,3.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,24947,Ja'Tavion Sanders,CAR,TE,LAR,3.8,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,14986,DeAndre Hopkins,BAL,WR,CIN,3.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
2025,13,20753,Noah Fant,CIN,TE,BAL,3.7,fantasydata.weekly_projections,2026-04-10T02:02:54.103638+00:00
