season,week,player_id,player,team,position,opponent,projected_points,source,loaded_at
2025,6,19801,Josh Allen,BUF,QB,ATL,22.8,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,21831,Jalen Hurts,PHI,QB,NYG,20.9,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23235,Jayden Daniels,WAS,QB,CHI,20.5,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,18055,Dak Prescott,DAL,QB,CAR,19.6,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,18890,Patrick Mahomes,KC,QB,DET,19.6,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,21682,Jonathan Taylor,IND,RB,ARI,19.3,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,19790,Baker Mayfield,TB,QB,SF,19.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,18877,Christian McCaffrey,SF,RB,TB,19.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,21681,Justin Herbert,LAC,QB,MIA,18.8,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,24958,Drake Maye,NE,QB,NO,18.4,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,24172,Puka Nacua,LAR,WR,BAL,18.1,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,21841,Jordan Love,GB,QB,CIN,17.8,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,20841,Daniel Jones,IND,QB,ARI,17.7,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,24179,De'Von Achane,MIA,RB,LAC,17.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,25069,Bo Nix,DEN,QB,NYJ,17.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,24927,Caleb Williams,CHI,QB,WAS,17.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23200,Jahmyr Gibbs,DET,RB,KC,17.1,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23189,Bijan Robinson,ATL,RB,BUF,17.0,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,22492,Justin Fields,NYJ,QB,DEN,16.9,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,9038,Matthew Stafford,LAR,QB,BAL,16.8,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,19766,Saquon Barkley,PHI,RB,NYG,16.7,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,20824,Josh Jacobs,GB,RB,CIN,16.7,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,17922,Jared Goff,DET,QB,KC,16.7,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23247,James Cook,BUF,RB,ATL,16.5,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23132,Bryce Young,CAR,QB,DAL,16.3,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,19812,Sam Darnold,SEA,QB,JAX,15.9,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,22558,Javonte Williams,DAL,RB,CAR,15.8,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,22490,Trevor Lawrence,JAX,QB,SEA,15.6,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,22587,Amon-Ra St. Brown,DET,WR,KC,15.5,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23157,Jaxon Smith-Njigba,SEA,WR,JAX,15.4,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23217,Rachaad White,TB,RB,SF,15.4,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,22496,Mac Jones,SF,QB,TB,15.3,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,25868,Ashton Jeanty,LV,RB,TEN,15.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,14895,Geno Smith,LV,QB,TEN,15.1,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23186,Spencer Rattler,NO,QB,NE,14.9,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,21952,Rico Dowdle,CAR,RB,DAL,14.7,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23153,George Pickens,DAL,WR,CAR,14.5,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,26092,Emeka Egbuka,TB,WR,SF,14.5,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,26082,Jaxson Dart,NYG,QB,PHI,14.4,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,2593,Aaron Rodgers,PIT,QB,CLE,14.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23212,Kyren Williams,LAR,RB,BAL,14.2,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,21677,Tua Tagovailoa,MIA,QB,LAC,14.1,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23242,Michael Penix Jr.,ATL,QB,BUF,14.0,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,17959,Derrick Henry,BAL,RB,LAR,14.0,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,23177,Dillon Gabriel,CLE,QB,PIT,13.8,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,25946,Quinshon Judkins,CLE,RB,PIT,13.5,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
2025,6,20932,Deebo Samuel Sr.,WAS,WR,CHI,13.0,fantasydata.weekly_projections,2026-04-10T02:02:53.955029+00:00
