season,week,player_id,player,team,position,opponent,projected_points,source,loaded_at
2025,14,19801,Josh Allen,BUF,QB,CIN,23.8,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23200,Jahmyr Gibbs,DET,RB,DAL,20.3,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,18055,Dak Prescott,DAL,QB,DET,19.4,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21682,Jonathan Taylor,IND,RB,JAX,19.3,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21831,Jalen Hurts,PHI,QB,LAC,18.8,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,24179,De'Von Achane,MIA,RB,NYJ,18.7,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,19790,Baker Mayfield,TB,QB,NO,18.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,18890,Patrick Mahomes,KC,QB,HOU,18.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,17922,Jared Goff,DET,QB,DAL,18.1,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,9038,Matthew Stafford,LAR,QB,ARI,17.9,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,19781,Lamar Jackson,BAL,QB,PIT,17.7,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,25069,Bo Nix,DEN,QB,LV,17.7,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21841,Jordan Love,GB,QB,CHI,17.6,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23247,James Cook,BUF,RB,CIN,17.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,20824,Josh Jacobs,GB,RB,CHI,17.4,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21693,Joe Burrow,CIN,QB,BUF,17.2,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23235,Jayden Daniels,WAS,QB,MIN,17.0,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23189,Bijan Robinson,ATL,RB,SEA,16.8,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23157,Jaxon Smith-Njigba,SEA,WR,ATL,16.7,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,12831,Tyrod Taylor,NYJ,QB,MIA,16.2,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,22490,Trevor Lawrence,JAX,QB,IND,15.9,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,24172,Puka Nacua,LAR,WR,ARI,15.9,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21681,Justin Herbert,LAC,QB,PHI,15.9,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,20841,Daniel Jones,IND,QB,JAX,15.8,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,22564,Ja'Marr Chase,CIN,WR,BUF,15.4,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21679,CeeDee Lamb,DAL,WR,DET,15.2,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,17959,Derrick Henry,BAL,RB,PIT,15.1,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23153,George Pickens,DAL,WR,DET,15.1,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,24967,Bucky Irving,TB,RB,NO,14.8,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,24927,Caleb Williams,CHI,QB,GB,14.8,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,18018,Jacoby Brissett,ARI,QB,LAR,14.7,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,19812,Sam Darnold,SEA,QB,ATL,14.6,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,22526,Breece Hall,NYJ,RB,MIA,14.4,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,26079,Shedeur Sanders,CLE,QB,TEN,14.0,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23239,C.J. Stroud,HOU,QB,KC,13.8,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,24374,Chase Brown,CIN,RB,BUF,13.6,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,16470,Davante Adams,LAR,WR,ARI,13.6,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,24120,Rashee Rice,KC,WR,HOU,13.6,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,22587,Amon-Ra St. Brown,DET,WR,DAL,13.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23251,Trey McBride,ARI,TE,LAR,13.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,19766,Saquon Barkley,PHI,RB,LAC,13.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,25946,Quinshon Judkins,CLE,RB,TEN,13.3,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23212,Kyren Williams,LAR,RB,ARI,13.2,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23187,Tyler Shough,NO,QB,TB,13.1,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,22558,Javonte Williams,DAL,RB,DET,12.7,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21677,Tua Tagovailoa,MIA,QB,NYJ,12.6,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21756,Nico Collins,HOU,WR,KC,12.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,24956,J.J. McCarthy,MIN,QB,WAS,12.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,25868,Ashton Jeanty,LV,RB,DEN,12.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,2593,Aaron Rodgers,PIT,QB,BAL,12.5,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23234,Jameson Williams,DET,WR,DAL,12.4,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,22565,Chris Olave,NO,WR,TB,12.3,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21042,A.J. Brown,PHI,WR,LAC,12.2,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,25944,RJ Harvey,DEN,RB,LV,12.2,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,26092,Emeka Egbuka,TB,WR,NO,11.9,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,21685,Justin Jefferson,MIN,WR,WAS,11.7,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
2025,14,23214,Kenneth Walker III,SEA,RB,ATL,11.6,fantasydata.weekly_projections,2026-04-10T02:02:54.123914+00:00
