season,week,player_id,player,team,position,opponent,projected_points,source,loaded_at
2025,9,16906,Stefon Diggs,NE,WR,ATL,10.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23214,Kenneth Walker III,SEA,RB,WAS,10.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19800,Courtland Sutton,DEN,WR,HOU,10.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,26259,Jacory Croskey-Merritt,WAS,RB,SEA,10.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21690,Tee Higgins,CIN,WR,CHI,10.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25323,Cam Ward,TEN,QB,LAC,10.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,26054,Tetairoa McMillan,CAR,WR,GB,10.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20882,David Montgomery,DET,RB,MIN,10.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23227,Khalil Shakir,BUF,WR,KC,10.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21952,Rico Dowdle,CAR,RB,GB,10.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24943,Brock Bowers,LV,TE,JAX,10.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23847,Bam Knight,ARI,RB,DAL,10.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21674,J.K. Dobbins,DEN,RB,HOU,10.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23162,Jordan Addison,MIN,WR,DET,10.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18878,Alvin Kamara,NO,RB,LAR,9.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23170,Wan'Dale Robinson,NYG,WR,SF,9.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,15048,Travis Kelce,KC,TE,BUF,9.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25876,Oronde Gadsden,LAC,TE,TEN,9.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18944,Kareem Hunt,KC,RB,BUF,9.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23167,Romeo Doubs,GB,WR,CAR,9.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23173,Zach Charbonnet,SEA,RB,WAS,9.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19844,DJ Moore,CHI,WR,CIN,9.5,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23141,Sam LaPorta,DET,TE,MIN,9.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24226,Quentin Johnston,LAC,WR,TEN,9.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25942,Woody Marks,HOU,RB,DEN,9.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24924,Xavier Worthy,KC,WR,BUF,9.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23138,Jake Ferguson,DAL,TE,ARI,8.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21717,Jauan Jennings,SF,WR,NYG,8.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20876,Jakobi Meyers,LV,WR,JAX,8.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23234,Jameson Williams,DET,WR,MIN,8.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23121,Kayshon Boutte,NE,WR,ATL,8.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19045,Aaron Jones Sr.,MIN,RB,DET,8.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24123,Tyjae Spears,TEN,RB,LAC,8.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,17975,Hunter Henry,NE,TE,ATL,8.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24102,Dalton Kincaid,BUF,TE,KC,8.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22508,Kyle Pitts Sr.,ATL,TE,NE,8.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23729,Rashid Shaheed,NO,WR,LAR,8.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24145,Josh Downs,IND,WR,PIT,8.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24177,Tre Tucker,LV,WR,JAX,8.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20912,Tony Pollard,TEN,RB,LAC,7.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23142,Theo Johnson,NYG,TE,SF,7.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25103,Malik Washington,MIA,WR,BAL,7.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19318,Kendrick Bourne,SF,WR,NYG,7.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24973,Troy Franklin,DEN,WR,HOU,7.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19803,Mark Andrews,BAL,TE,MIA,7.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24964,Keon Coleman,BUF,WR,KC,7.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23395,Christian Watson,GB,WR,CAR,7.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24143,Parker Washington,JAX,WR,LV,7.5,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23232,Alec Pierce,IND,WR,PIT,7.5,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25964,Elic Ayomanor,TEN,WR,LAC,7.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,14856,Zach Ertz,WAS,TE,SEA,7.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21961,Darnell Mooney,ATL,WR,NE,7.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22566,Calvin Austin III,PIT,WR,IND,7.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22562,Kenneth Gainwell,PIT,RB,IND,7.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24989,Tory Horton,SEA,WR,WAS,7.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21691,Chuba Hubbard,CAR,RB,GB,7.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20943,Darius Slayton,NYG,WR,SF,7.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23364,Jordan Mason,MIN,RB,DET,7.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21738,Juwan Johnson,NO,TE,LAR,6.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20805,T.J. Hockenson,MIN,TE,DET,6.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22623,Rashod Bateman,BAL,WR,MIA,6.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25922,Matthew Golden,GB,WR,CAR,6.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18912,Evan Engram,DEN,TE,HOU,6.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18990,Jonnu Smith,PIT,TE,IND,6.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19798,Nick Chubb,HOU,RB,DEN,6.5,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19920,Dalton Schultz,HOU,TE,DEN,6.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25106,AJ Barner,SEA,TE,WAS,6.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24173,Michael Wilson,ARI,WR,DAL,6.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25987,Chimere Dike,TEN,WR,LAC,6.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20753,Noah Fant,CIN,TE,CHI,6.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25899,Brashard Smith,KC,RB,BUF,6.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22686,Dyami Brown,JAX,WR,LV,6.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18993,Samaje Perine,CIN,RB,CHI,6.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19815,Christian Kirk,HOU,WR,DEN,6.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22553,Michael Carter,ARI,RB,DAL,5.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21142,Olamide Zaccheaus,CHI,WR,CIN,5.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24309,Emanuel Wilson,GB,RB,CAR,5.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25944,RJ Harvey,DEN,RB,HOU,5.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25003,Xavier Legette,CAR,WR,GB,5.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25898,Bhayshul Tuten,JAX,RB,LV,5.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23489,Chig Okonkwo,TEN,TE,LAC,5.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20802,Justice Hill,BAL,RB,MIA,5.5,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23250,Tyler Allgeier,ATL,RB,NE,5.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23256,Isaiah Likely,BAL,TE,MIA,5.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22507,Pat Freiermuth,PIT,TE,IND,5.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25869,Colston Loveland,CHI,TE,CIN,5.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19023,Mack Hollins,NE,WR,ATL,5.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24987,Luke McCaffrey,WAS,WR,SEA,5.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19065,Jeremy McNichols,WAS,RB,SEA,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25953,Ollie Gordon II,MIA,RB,BAL,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25122,Jalen Coker,CAR,WR,GB,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21045,Marquise Brown,KC,WR,BUF,4.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25090,Terrell Jennings,NE,RB,ATL,4.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18926,Zay Jones,ARI,WR,DAL,4.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24116,Blake Corum,LAR,RB,NO,4.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25975,Pat Bryant,DEN,WR,HOU,4.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,26032,Elijah Arroyo,SEA,TE,WAS,4.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24180,DeMario Douglas,NE,WR,ATL,4.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24119,Andrei Iosivas,CIN,WR,CHI,4.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18030,Chris Moore,WAS,WR,SEA,4.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18032,Tyler Higbee,LAR,TE,NO,4.5,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22556,Jaret Patterson,LAC,RB,TEN,4.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21734,Nick Westbrook-Ikhine,MIA,WR,BAL,4.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22509,Hunter Long,JAX,TE,LV,4.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25039,Roman Wilson,PIT,WR,IND,4.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24947,Ja'Tavion Sanders,CAR,TE,GB,4.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18047,Demarcus Robinson,SF,WR,NYG,4.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20941,Devin Singletary,NYG,RB,SF,4.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23368,Jalen Nailor,MIN,WR,DET,4.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,14986,DeAndre Hopkins,BAL,WR,MIA,4.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21772,Cole Kmet,CHI,TE,CIN,4.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23190,Brian Robinson Jr.,SF,RB,NYG,4.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21739,Van Jefferson,TEN,WR,LAC,4.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24347,Xavier Hutchinson,HOU,WR,DEN,4.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24609,Emari Demercado,ARI,RB,DAL,4.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20850,Dawson Knox,BUF,TE,KC,3.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19961,Ray-Ray McCloud III,NYG,WR,SF,3.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24068,KaVontae Turpin,DAL,WR,ARI,3.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25976,Jaylin Lane,WAS,WR,SEA,3.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25201,Jordan Whittington,LAR,WR,NO,3.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25962,Gunnar Helm,TEN,TE,LAC,3.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20810,Travis Homer,CHI,RB,CIN,3.6,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,26094,Jayden Higgins,HOU,WR,DEN,3.4,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25888,Devin Neal,NO,RB,LAR,3.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23140,Michael Mayer,LV,TE,JAX,3.3,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25894,Jack Bech,LV,WR,JAX,3.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18883,JuJu Smith-Schuster,KC,WR,BUF,3.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,16568,Brandin Cooks,NO,WR,LAR,3.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25914,Jaylin Noel,HOU,WR,DEN,3.2,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20837,Ty Johnson,BUF,RB,KC,3.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,17217,Raheem Mostert,LV,RB,JAX,3.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,20816,Lil'Jordan Humphrey,NYG,WR,SF,3.1,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23737,Tanner Conner,MIA,TE,BAL,3.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,17963,Austin Hooper,NE,TE,ATL,3.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,22592,Elijah Moore,BUF,WR,KC,3.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21071,Greg Dortch,ARI,WR,DAL,3.0,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23010,Brock Wright,DET,TE,MIN,2.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,18928,Curtis Samuel,BUF,WR,KC,2.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,23136,Darnell Washington,PIT,TE,IND,2.9,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,21964,Cody White,SEA,WR,WAS,2.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,26101,Isaac TeSlaa,DET,WR,MIN,2.8,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,19238,Taysom Hill,NO,QB,LAR,2.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24449,Elijah Higgins,ARI,TE,DAL,2.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,25925,Tre' Harris,LAC,WR,TEN,2.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
2025,9,24980,Ray Davis,BUF,RB,KC,2.7,fantasydata.weekly_projections,2026-04-10T02:02:54.030081+00:00
